"text","postUrl","replies/0/id","replies/0/likesCount","replies/0/owner/fbid_v2","replies/0/owner/full_name","replies/0/owner/has_onboarded_to_text_post_app","replies/0/owner/id","replies/0/owner/is_mentionable","replies/0/owner/is_private","replies/0/owner/is_verified","replies/0/owner/latest_reel_media","replies/0/owner/profile_pic_id","replies/0/owner/profile_pic_url","replies/0/owner/username","replies/0/ownerProfilePicUrl","replies/0/ownerUsername","replies/0/repliesCount","replies/0/text","replies/0/timestamp"
"SANIYE SIAPEEEE","https://www.instagram.com/p/DTuldT9EsIA/",,,,,,,,,,,,,,,,,,
"Pixy?.. waaaw👏","https://www.instagram.com/p/DTuldT9EsIA/",,,,,,,,,,,,,,,,,,
"esqa bknnya luar ya?","https://www.instagram.com/p/DTuldT9EsIA/",,,,,,,,,,,,,,,,,,
"Pixyyyy the best👏","https://www.instagram.com/p/DTuldT9EsIA/",,,,,,,,,,,,,,,,,,
"Saniye saha","https://www.instagram.com/p/DTuldT9EsIA/",,,,,,,,,,,,,,,,,,
"Pixy global??","https://www.instagram.com/p/DTuldT9EsIA/",,,,,,,,,,,,,,,,,,
"Gila pixy diem2 ya, pdhl gak berisik loh dia 😂👏","https://www.instagram.com/p/DTuldT9EsIA/",,,,,,,,,,,,,,,,,,
"mulai skg produk lokal2 aja ges","https://www.instagram.com/p/DTuldT9EsIA/",,,,,,,,,,,,,,,,,,
"Gilaaakkk pixy diem gak brisik tau tau rangking 1😂😂😂😂 mana peminatnya banyak garis keras 😂","https://www.instagram.com/p/DTuldT9EsIA/",,,,,,,,,,,,,,,,,,
"Pixy u dit it🤙🏻😍","https://www.instagram.com/p/DTuldT9EsIA/",,,,,,,,,,,,,,,,,,
"Pixy emang dari mana?","https://www.instagram.com/p/DTuldT9EsIA/",,,,,,,,,,,,,,,,,,
"Ga expect gw Pixy wkwkwkw","https://www.instagram.com/p/DTuldT9EsIA/",,,,,,,,,,,,,,,,,,
"Skintific 😍😍","https://www.instagram.com/p/DT9-43uEl3B/",,,,,,,,,,,,,,,,,,
"wuoh MS Glow","https://www.instagram.com/p/DT9-43uEl3B/",,,,,,,,,,,,,,,,,,
"Bangga @msglowbeauty masuk 10 besar  masyallah ❤️❤️ @shandypurnamasari  2026 naik podium yaaa","https://www.instagram.com/p/DT9-43uEl3B/",,,,,,,,,,,,,,,,,,
"@wardahbeauty","https://www.instagram.com/p/DPn4C13khfF/",,,,,,,,,,,,,,,,,,
"@expertcare.id 🔥🔥💜💜 skincare kesayangan anakku 😍😍","https://www.instagram.com/p/DSpFMe6kg68/",,,,,,,,,,,,,,,,,,
"Woo hooo @derenfirdaus @iniyogi @ryanramadhanta 👏","https://www.instagram.com/p/DS4b0dgkoGj/",,,,,,,,,,,,,,,,,,
"Gelooo @derenfirdaus 🔥","https://www.instagram.com/p/DS4b0dgkoGj/",,,,,,,,,,,,,,,,,,
"Gatsby ga bisa diemm😍","https://www.instagram.com/p/DS4b0dgkoGj/",,,,,,,,,,,,,,,,,,
"🔥❤️","https://www.instagram.com/p/DS4b0dgkoGj/",,,,,,,,,,,,,,,,,,
"Yeaaay congrats 🍎","https://www.instagram.com/p/DO-x85Zkheq/",,,,,,,,,,,,,,,,,,
"","https://www.instagram.com/p/DTr7GqFEraK/",,,,,,,,,,,,,,,,,,
"Mantep saya bangga kahf @kahfeveryday @kahfbrobekasi @kahfbrotherhood","https://www.instagram.com/p/DTr7GqFEraK/",,,,,,,,,,,,,,,,,,
"MS Glow numb 1 🔥🔥🔥🔥🔥🔥","https://www.instagram.com/p/DTr7GqFEraK/",,,,,,,,,,,,,,,,,,
"❤️❤️❤️","https://www.instagram.com/p/DTr7GqFEraK/",,,,,,,,,,,,,,,,,,
"Komennya di spam sama tim ms glow 😅","https://www.instagram.com/p/DTr7GqFEraK/",,,,,,,,,,,,,,,,,,
"Kahf Gacor banget💥","https://www.instagram.com/p/DTr7GqFEraK/",,,,,,,,,,,,,,,,,,
"Masyaallah bangga sama Kahf 🥹","https://www.instagram.com/p/DTr7GqFEraK/",,,,,,,,,,,,,,,,,,
"Pelan tapi pasti🔥🚀","https://www.instagram.com/p/DTr7GqFEraK/",,,,,,,,,,,,,,,,,,
"@msglowbeauty @msglowformen 😍 tetap yg terrbaikkk msglow kuu 😍😍","https://www.instagram.com/p/DTr7GqFEraK/",,,,,,,,,,,,,,,,,,
"Msglowmen facial wash suamiku 👏🏻","https://www.instagram.com/p/DTr7GqFEraK/",,,,,,,,,,,,,,,,,,
"@andika_dws2","https://www.instagram.com/p/DTr7GqFEraK/",,,,,,,,,,,,,,,,,,
"Cow ya MS Glow For Men!","https://www.instagram.com/p/DTr7GqFEraK/",,,,,,,,,,,,,,,,,,
"Kahfbrooo 🙌","https://www.instagram.com/p/DTr7GqFEraK/",,,,,,,,,,,,,,,,,,
"Kerennnn mami @nadshavv @camille.beauty","https://www.instagram.com/p/DTcgS_DEvz1/",,,,,,,,,,,,,,,,,,
"Wiiii HEBAT Sekaliii @thisisyour.id Emang BAGUS BANGET!!!","https://www.instagram.com/p/DTcgS_DEvz1/",,,,,,,,,,,,,,,,,,
"emangg bestt bangett @camille.beauty  kunci ke glowingann nyaa mami @nadshavv 🥰🥰🥰","https://www.instagram.com/p/DTcgS_DEvz1/",,,,,,,,,,,,,,,,,,
"Masyallah seneng banget skincare aku top 1 emang paling bagus gong banget pokoknya @camille.beauty @nadshavv 🩷🩷","https://www.instagram.com/p/DTcgS_DEvz1/",,,,,,,,,,,,,,,,,,
"@nadshavv nad tengok nad bangga banget aku nad","https://www.instagram.com/p/DTcgS_DEvz1/",,,,,,,,,,,,,,,,,,
"Best @thisisyour.id 💖🔥🙌","https://www.instagram.com/p/DTcgS_DEvz1/",,,,,,,,,,,,,,,,,,
"Masyallah senang bgt brand yg aku pakai top 1,EMG paling gong sing apalgi sabunnya wangi bayik bgt 😍😍 lancar trus rezekinya mami 😍🔥👏@nadshavv @camille.beauty @rifqimubarakkk","https://www.instagram.com/p/DTcgS_DEvz1/",,,,,,,,,,,,,,,,,,
"aku pake herwell udah turun 30 kg, best btt emang🔥","https://www.instagram.com/p/DPOHjTLEgA7/",,,,,,,,,,,,,,,,,,
"Herwell emang bagus bangettt cooooo. DIA NIH BRANDINGNYA JUGA KAYAK CEWEK CEWEK BANGET LUCU GUE SUKAAA. Udah turun 5KG ihuyyy","https://www.instagram.com/p/DPOHjTLEgA7/",,,,,,,,,,,,,,,,,,
"congratz @brilliantthinkcenter @wookeyweight 😍🔥🎉","https://www.instagram.com/p/DPOHjTLEgA7/",,,,,,,,,,,,,,,,,,
"🤗🧡","https://www.instagram.com/p/DTNDXqZkvdW/",,,,,,,,,,,,,,,,,,
"Yeayy @expertcare.id 👏👏🔥🔥","https://www.instagram.com/p/DTNDXqZkvdW/",,,,,,,,,,,,,,,,,,
"@clorismen Juaraaaa 😍","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"@bromen.official juaraa🔥","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"@bromen.official paling worth it🔥","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"Bromen terbaik sih 🔥  @bromen.official","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"Emang bagus si bromen @bromen.official","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"@bromen.official terbaik 🔥","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"Bromen garis keras🔥 @bromen.official","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"@bromen.official yg paling josjis","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"ngerii"" @bromen.official 🔥🔥","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"😍😍😍 @clorismen","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"@bromen.official 👏","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"Yaa pasti @bromen.official dong🔥🔥🔥","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"@bromen.official 🔥🔥🔥🔥","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"@bromen.official🔥🔥🔥","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"@bromen.official 🔥🔥🔥","https://www.instagram.com/p/DTfNcqkktCc/",,,,,,,,,,,,,,,,,,
"ihiyyy, yang belum pakai Azalea, yuk cobain❤️❤️❤️","https://www.instagram.com/p/DOGBM4kkp_f/",,,,,,,,,,,,,,,,,,
"MasyaAllah MS GLOW menyalaaaaaa @novacantikmsglow 😍😍🔥🔥","https://www.instagram.com/p/DPgJKHpEqrd/",,,,,,,,,,,,,,,,,,
"MasyaAllah MS GLOW makin menyala 😍🔥❤️","https://www.instagram.com/p/DPgJKHpEqrd/",,,,,,,,,,,,,,,,,,
"Keren @msglowinhu 😍","https://www.instagram.com/p/DPgJKHpEqrd/",,,,,,,,,,,,,,,,,,
"MasyaAllah @msglowriau","https://www.instagram.com/p/DPgJKHpEqrd/",,,,,,,,,,,,,,,,,,
"MS Glow makin menyala🔥🔥🔥","https://www.instagram.com/p/DPgJKHpEqrd/",,,,,,,,,,,,,,,,,,
"Yg live sedetik langsung habis seribu pcs kok gak ada ya😂","https://www.instagram.com/p/DPgJKHpEqrd/",,,,,,,,,,,,,,,,,,
"Menyala msglow 👏🔥😍","https://www.instagram.com/p/DPgJKHpEqrd/",,,,,,,,,,,,,,,,,,
"Thank you @shopee_id  @compas.co.id 🔥","https://www.instagram.com/p/DPgJKHpEqrd/",,,,,,,,,,,,,,,,,,
"pdhl mk skin juga brand baru uda booming kok g msuk","https://www.instagram.com/p/DPgJKHpEqrd/",,,,,,,,,,,,,,,,,,
"Wow 🔥","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"Keren banget skincare anak ku😍","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"👍👍","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"Yuhuuuu ❤️❤️❤️ selamat @purela.official  semoga semakin sukses...","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"🥰🌸","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"❤️❤️❤️","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"wah, skincare andalan anakkuuu! 😍","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"KEREEN ❤️","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"wahhh masyaallah 😍","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"Bangga menjadi bagian dari @purela.official","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"😂😂 hmmm apakah benar","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"gokiel","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"Yuhuuuu cinta sekali sama  skincare andalan anakku ini ,yg bikin glowing muka anakku dan makin lembab kulit nya ❤️😍 @purela.official selamat makin sukses dan jaya terus 🔥","https://www.instagram.com/p/DPBbBD4Eh6r/",,,,,,,,,,,,,,,,,,
"❤️❤️❤️","https://www.instagram.com/p/DPlSnMDkkBY/",,,,,,,,,,,,,,,,,,
"@makeoverid ❤️","https://www.instagram.com/p/DPlSnMDkkBY/",,,,,,,,,,,,,,,,,,
"Wardah @wardahbeauty 😍","https://www.instagram.com/p/DPlSnMDkkBY/",,,,,,,,,,,,,,,,,,
"ga heran ❤️ emng bagus siii","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"Aku pecintaa sunscreen wardahhh😍","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"Alhamdulillah semoga suncreen wardah selalu no.1👏🏻👏🏻","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"❤️❤️❤️","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"Alhamdulillah🙌","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"😍masyaAllah wardahku😍","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"yuhuuuuuuuuuwwwww @wardahbeauty ❤️🙌","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"Wah keren wardah, dulu2nya azarine ya klo ga salah yg no 1, skg azarine agak slow produk baru di skincarenya","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"Kereeen bgt Wardah Juara 💙💙💙","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"Wardah kerenn.. Sunscreen kecintaan aku banget 😍😍","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥👏👏👏","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"wardah emangg juaranya👏😍😍","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"Pengguna wardah cung ✌️😍","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"Uhuy @erszautonia","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"Dari dulu mager bgt pake sunscreen krn selalu bikin nyumbat pori, semenjak pake wardah jadi CINTA bangett karna super ringan feelsnya dan sensitive friendly😍","https://www.instagram.com/p/DPTZzLjEjzz/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥","https://www.instagram.com/p/DRO3asIkhqj/",,,,,,,,,,,,,,,,,,
"Deorex bukannya tutup ya?","https://www.instagram.com/p/DMr5XnxShv0/",,,,,,,,,,,,,,,,,,
"lip mask atau lip balm min. somethinc emang punya lip maskk yaa?","https://www.instagram.com/p/DQoPPJqknun/",,,,,,,,,,,,,,,,,,
"Masyaallah 😇😍","https://www.instagram.com/p/DGdHzC_y3Wa/",,,,,,,,,,,,,,,,,,
"❤️❤️❤️","https://www.instagram.com/p/DNnMe-5S9SH/",,,,,,,,,,,,,,,,,,
"Vitamin anakku top 1 gummy vitamin anak 🔥🔥 Congratulations @expertboost.id 🧡🧡","https://www.instagram.com/p/DSuK7hqkm4Y/",,,,,,,,,,,,,,,,,,
"Congrats @expertboost.id sebagai emak2 anak toddler vit d gummy ini membantu banget jadi gak sulit minum2 vitamin ❤️","https://www.instagram.com/p/DSuK7hqkm4Y/",,,,,,,,,,,,,,,,,,
"Terbaikkk❤️","https://www.instagram.com/p/DPD0txWEnIi/",,,,,,,,,,,,,,,,,,
"Terima kasih untuk kepercayaan seluruh masyarakat Indonesia ❤️","https://www.instagram.com/p/DPD0txWEnIi/",,,,,,,,,,,,,,,,,,
"Weh pyary 🔥 @lusianna14 @tichaafauziah","https://www.instagram.com/p/DOLK63dkjBk/",,,,,,,,,,,,,,,,,,
"Terima kasih ❤️❤️❤️","https://www.instagram.com/p/DOLK63dkjBk/",,,,,,,,,,,,,,,,,,
"Misiii menscare mau lewat🙌","https://www.instagram.com/p/DOdMbsuEltw/",,,,,,,,,,,,,,,,,,
"❤️","https://www.instagram.com/p/DMPlzAVyUW_/","18072777169969372","0","17841438470072038","Compas.co.id","true","38576306335","true","false","false","1769658245","3429875095509241882","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/454520212_457796940578233_4785411874053225121_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GJRtFxu5vQUoXaABAKH64Mi_MmlCbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zMjAuQzMifQ%3D%3D&_nc_ohc=Bh_Jtb06bGoQ7kNvwFP5Eod&_nc_oc=AdlTBxMreVe2y1FGfXyRZNsOIODxeDyWIuJkX334gkBdMwMjdI_-R4hSZiWWYit2vos&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lga3-1.cdninstagram.com&oh=00_AfrAlm34aLaQ62KyOHf_hB848uKTcx6gMB8trxJj9xxqLg&oe=6980D039","compas.co.id","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/454520212_457796940578233_4785411874053225121_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GJRtFxu5vQUoXaABAKH64Mi_MmlCbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zMjAuQzMifQ%3D%3D&_nc_ohc=Bh_Jtb06bGoQ7kNvwFP5Eod&_nc_oc=AdlTBxMreVe2y1FGfXyRZNsOIODxeDyWIuJkX334gkBdMwMjdI_-R4hSZiWWYit2vos&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lga3-1.cdninstagram.com&oh=00_AfrAlm34aLaQ62KyOHf_hB848uKTcx6gMB8trxJj9xxqLg&oe=6980D039","compas.co.id","0","Selamat, @ultimaii_id! Berdasarkan data penjualan Shopee di dashboard compas.co.id, Ultima II konsisten masuk Top 10 brand makeup primer di Q1 2025. Performa yang layak untuk terus diperhatikan ke depannya!🤩👏🏻

Kalau ingin mengetahui posisi brand kamu di kategori tertentu, langsung saja hubungi tim compas.co.id yaa kami siap bantu!😉","2025-07-21T07:06:15.000Z"
"@dinanggrr @mutiaranugraha_ @ismar.wulans 👏👏👏👏","https://www.instagram.com/p/DMPlzAVyUW_/",,,,,,,,,,,,,,,,,,
"Embryolisse🔥","https://www.instagram.com/p/DMPlzAVyUW_/",,,,,,,,,,,,,,,,,,
"Wardah 🔥","https://www.instagram.com/p/DLzQhv8yXoV/",,,,,,,,,,,,,,,,,,
"Gassss 🔥💖 @officialhanasui","https://www.instagram.com/p/DLzQhv8yXoV/",,,,,,,,,,,,,,,,,,
"Kalahin broo @ekaputrasuhandojo 🙌","https://www.instagram.com/p/DOannRjElGx/",,,,,,,,,,,,,,,,,,
"Gloow&be asal mana yaa kak sebenernya? Aku cek pdki pemilik orang indo, pabrik di PT alfa trijaya","https://www.instagram.com/p/DL1-796S-hs/","18471328453078821","1","17841438470072038","Compas.co.id","true","38576306335","true","false","false","1769658245","3429875095509241882","https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/454520212_457796940578233_4785411874053225121_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GJRtFxu5vQUoXaABAKH64Mi_MmlCbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zMjAuQzMifQ%3D%3D&_nc_ohc=Bh_Jtb06bGoQ7kNvwFJDNub&_nc_oc=AdlmuNMsSwTkw_rI11ttWwogYeMw1w8JhbiP-K1j1k4UQqPXcanvH5z1_9lYTMrfxo8&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-2.cdninstagram.com&oh=00_AfrFxS4qaAlhii64LCFk3W47BM_DjjQVg6bEqMQ_T75t7Q&oe=6980D039","compas.co.id","https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/454520212_457796940578233_4785411874053225121_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GJRtFxu5vQUoXaABAKH64Mi_MmlCbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zMjAuQzMifQ%3D%3D&_nc_ohc=Bh_Jtb06bGoQ7kNvwFJDNub&_nc_oc=AdlmuNMsSwTkw_rI11ttWwogYeMw1w8JhbiP-K1j1k4UQqPXcanvH5z1_9lYTMrfxo8&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-2.cdninstagram.com&oh=00_AfrFxS4qaAlhii64LCFk3W47BM_DjjQVg6bEqMQ_T75t7Q&oe=6980D039","compas.co.id","0","@ema.ervita Terima kasih banyak atas koreksinya, Kak Ema. 🙏
Setelah kami telusuri kembali, benar bahwa Gloow&Be merupakan brand lokal Indonesia. Mohon maaf atas kekeliruan kami dalam pemetaan sebelumnya. Masukan seperti ini sangat kami apresiasi untuk perbaikan dan lebih teliti ke depannya ☺️","2025-07-17T09:25:06.000Z"
"Menyala  wardahku 🔥🔥🔥🔥","https://www.instagram.com/p/DL1-796S-hs/","18090494419644871","1","17841438470072038","Compas.co.id","true","38576306335","true","false","false","1769658245","3429875095509241882","https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/454520212_457796940578233_4785411874053225121_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GJRtFxu5vQUoXaABAKH64Mi_MmlCbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zMjAuQzMifQ%3D%3D&_nc_ohc=Bh_Jtb06bGoQ7kNvwFJDNub&_nc_oc=AdlmuNMsSwTkw_rI11ttWwogYeMw1w8JhbiP-K1j1k4UQqPXcanvH5z1_9lYTMrfxo8&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-2.cdninstagram.com&oh=00_AfrFxS4qaAlhii64LCFk3W47BM_DjjQVg6bEqMQ_T75t7Q&oe=6980D039","compas.co.id","https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/454520212_457796940578233_4785411874053225121_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GJRtFxu5vQUoXaABAKH64Mi_MmlCbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zMjAuQzMifQ%3D%3D&_nc_ohc=Bh_Jtb06bGoQ7kNvwFJDNub&_nc_oc=AdlmuNMsSwTkw_rI11ttWwogYeMw1w8JhbiP-K1j1k4UQqPXcanvH5z1_9lYTMrfxo8&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-2.cdninstagram.com&oh=00_AfrFxS4qaAlhii64LCFk3W47BM_DjjQVg6bEqMQ_T75t7Q&oe=6980D039","compas.co.id","0","@rully_sugiarto Menyala🔥, Wardah berhasil naik ke posisi 2 di Q1 2025 berdasarkan data penjualan di Shopee. Kenaikannya jadi salah satu highlight menarik di kategori sunscreen lokal 👏","2025-07-11T03:45:54.000Z"
"@_tungtaktungaini  gap","https://www.instagram.com/p/DL1-796S-hs/",,,,,,,,,,,,,,,,,,
"@waskos.bpom ini productnya semua lolos bpom?","https://www.instagram.com/p/DF-NSnoSEx-/",,,,,,,,,,,,,,,,,,
"BESTTT @itsomgbeauty","https://www.instagram.com/p/DRjgJTJkkFc/",,,,,,,,,,,,,,,,,,
"Mantap @mhadiyaa @m.raafi154","https://www.instagram.com/p/DMFRIWpyOQ6/",,,,,,,,,,,,,,,,,,
"😍😍😍👏👏👏","https://www.instagram.com/p/DGVYYcgyXPt/",,,,,,,,,,,,,,,,,,
"Kalo Oh My Glam yang dimaksud adalah ini @itsomgbeauty, #localpride kok. Masih keluarga #Paragon 😉","https://www.instagram.com/p/DMxDD2MSSMd/",,,,,,,,,,,,,,,,,,
"lets gooooooo🙌🔥 @makeoverid","https://www.instagram.com/p/DMxDD2MSSMd/",,,,,,,,,,,,,,,,,,
"Collins padamu ❤️","https://www.instagram.com/p/DGDCTseydyh/",,,,,,,,,,,,,,,,,,
"Idola emang ❤️","https://www.instagram.com/p/DGDCTseydyh/",,,,,,,,,,,,,,,,,,
"🤎🤎🤎","https://www.instagram.com/p/DGDCTseydyh/",,,,,,,,,,,,,,,,,,
"❤️❤️❤️❤️❤️","https://www.instagram.com/p/DGDCTseydyh/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥","https://www.instagram.com/p/DGAyCKjSvW9/",,,,,,,,,,,,,,,,,,
"Beyond excited to be Hanasist’s choice and a top lippie product! ✨🙌","https://www.instagram.com/p/DQblcUbEtbo/",,,,,,,,,,,,,,,,,,
"🔥🔥","https://www.instagram.com/p/DQblcUbEtbo/",,,,,,,,,,,,,,,,,,
"Liat data ini jadi kayak curiga kenapa brand daviena dan ssskin disenggol. Disisi lain ya bagus. Disisi lain ya begitulah","https://www.instagram.com/p/DFNSN9XyqKW/",,,,,,,,,,,,,,,,,,
"Slide 11. Lifebuoy atau Hanasui??","https://www.instagram.com/p/DFNSN9XyqKW/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥","https://www.instagram.com/p/DFNSN9XyqKW/",,,,,,,,,,,,,,,,,,
"yng  2","https://www.instagram.com/p/DL9jKFMSjEq/",,,,,,,,,,,,,,,,,,
". NK S. .","https://www.instagram.com/p/DL9jKFMSjEq/",,,,,,,,,,,,,,,,,,
"LM mm kk ppmonk kpkpkkmmpkk jonmmmmmmm  nnllnv bnnn n nnnnnn nnnnn m  m m nnnnmmmm m m m m m m  mmnmnm kkopl","https://www.instagram.com/p/DL9jKFMSjEq/",,,,,,,,,,,,,,,,,,
"..","https://www.instagram.com/p/DL9jKFMSjEq/",,,,,,,,,,,,,,,,,,
". .","https://www.instagram.com/p/DL9jKFMSjEq/",,,,,,,,,,,,,,,,,,
". n","https://www.instagram.com/p/DL9jKFMSjEq/",,,,,,,,,,,,,,,,,,
"Wardah, emina 🔥🔥🔥","https://www.instagram.com/p/DODcfU2EpVz/",,,,,,,,,,,,,,,,,,
"brand kecintaan ini yeay😍 @bambibaby.id","https://www.instagram.com/p/DMhnuINSV15/",,,,,,,,,,,,,,,,,,
"Kecintaan bangett 😍 @bambibaby.id","https://www.instagram.com/p/DMhnuINSV15/",,,,,,,,,,,,,,,,,,
"Bambi kesayangan @bambibaby.id skincare andalan anak2ku😍😍 secocok itu❤️❤️ congrats ya!","https://www.instagram.com/p/DMhnuINSV15/",,,,,,,,,,,,,,,,,,
"masyaallah brand kesayangan si kecil congrats @bambibaby.id 😍❤️","https://www.instagram.com/p/DMhnuINSV15/",,,,,,,,,,,,,,,,,,
"Congrats @bambibaby.id 🥳🥳
Cologne andalan anakku dari dulu sampek sekarang 🫶🏻🫶🏻","https://www.instagram.com/p/DMhnuINSV15/",,,,,,,,,,,,,,,,,,
"congratsss @bambibaby.id team! ga salah uda percayain cologne anakku pakai Bambi Milky Powdery🫶🏻","https://www.instagram.com/p/DMhnuINSV15/",,,,,,,,,,,,,,,,,,
"andalanku bambi juara😍🔥","https://www.instagram.com/p/DMhnuINSV15/",,,,,,,,,,,,,,,,,,
"Waah congrats bambi 😍❤️ brand andalan buat anakku dari lahir, cologne nya juga gapernah ganti selalu pakai bambi ❤️ emg seenak itu varian wanginya","https://www.instagram.com/p/DMhnuINSV15/",,,,,,,,,,,,,,,,,,
